,P1,,,,,P2,,,,,,,,,,,P3,,,,,,,,,P4,,,,,,,,,P5,,,,,,,,,,,,,P6,,,,
" 22/12/2015 4:51:20 PM",2.452999,258.3224,2,2,1,263.4901,8.318573,517.2007,2.474738,2,1,1,2,1,1,1,20.53909,2.236428,275.8908,1,2,1,1,2,1,0,173.4171,0,171.4945,1,1,1,1,1,7.413676,179.1336,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:21 PM",2.441149,258.4794,2,2,1,263.4901,8.31633,517.0726,2.474738,2,1,1,2,1,1,1,20.53909,2.236428,275.6104,1,2,1,1,2,1,0,173.4171,0,171.5329,1,1,1,1,1,7.415278,179.1336,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:22 PM",2.433142,258.6757,2,2,1,263.4901,8.312805,516.8162,2.474738,2,1,1,2,1,1,1,20.63192,2.236428,275.4903,1,2,1,1,2,1,0,173.4171,0,171.7637,1,1,1,1,1,7.415919,179.1336,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:23 PM",2.428658,258.8327,2,2,1,263.4901,8.311523,516.8162,2.474738,2,1,1,2,1,1,1,20.65113,2.236428,275.3701,1,2,1,1,2,1,0,173.4171,0,172.1097,1,1,1,1,1,7.415919,179.1592,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:24 PM",2.428658,258.8327,2,2,1,263.4901,8.307999,516.5599,2.472303,2,1,1,2,1,1,1,20.65113,2.236428,275.1298,1,2,1,1,2,1,0,173.4171,0,172.7634,1,1,1,1,1,7.415919,179.3386,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:25 PM",2.445953,258.8327,2,2,1,263.4901,8.307999,516.3548,2.472303,2,1,1,2,1,1,1,20.65113,2.236428,275.29,1,2,1,1,2,1,0,173.4171,0,173.3017,1,1,1,1,1,7.415919,179.3386,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:26 PM",2.481824,258.7149,2,2,1,263.4901,8.307999,516.1754,2.472303,2,1,1,2,1,1,1,20.65113,2.236941,275.33,1,2,1,1,2,1,0,173.4171,0,174.1092,1,1,1,1,1,7.415919,179.3386,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:27 PM",2.525062,258.6757,2,2,1,263.4901,8.307999,516.1497,2.472303,2,1,1,2,1,1,1,20.65113,2.236941,275.0096,1,2,1,1,2,1,0,173.4171,0,174.4168,1,1,1,1,1,7.415919,179.3386,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:28 PM",2.525062,258.6757,2,2,1,263.4901,8.307999,516.1497,2.472303,2,1,1,2,1,1,1,20.65113,2.236941,275.0096,1,2,1,1,2,1,0,173.4171,0,174.4168,1,1,1,1,1,7.415919,179.3386,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:29 PM",2.564776,258.3617,2,2,1,263.4901,8.30191,515.9703,2.471663,2,1,1,2,1,1,1,20.66714,2.236941,274.9696,1,2,1,1,2,1,0,173.2633,0,174.9167,1,1,1,1,1,7.415919,179.2874,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:30 PM",2.609294,258.4402,2,2,1,263.4901,8.30191,515.6114,2.470509,2,1,1,2,1,1,1,20.66714,2.236941,274.9295,1,2,1,1,2,1,0,173.2633,0,175.8011,1,1,1,1,1,7.415919,179.2105,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:31 PM",2.628831,258.6757,2,2,1,263.4901,8.30191,515.5858,2.470509,2,1,1,2,1,1,1,20.70235,2.236941,274.569,1,2,1,1,2,1,0,173.2633,0,176.2625,1,1,1,1,1,7.415919,179.2105,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:32 PM",2.658617,259.0682,2,2,1,263.4901,8.30191,515.5858,2.470509,2,1,1,2,1,1,1,20.70235,2.236941,274.529,1,2,1,1,2,1,0,173.2633,0,176.4163,1,1,1,1,1,7.415919,179.2105,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:33 PM",2.665023,258.8719,2,2,1,263.4901,8.30191,515.5858,2.470509,2,1,1,2,1,1,1,20.70235,2.236941,274.8094,1,2,1,1,2,1,0,173.2633,0,176.6086,1,1,1,1,1,7.415919,179.2105,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:34 PM",2.657016,259.0682,2,2,1,263.4901,8.299988,515.4576,2.471919,2,1,1,2,1,1,1,20.70235,2.237837,274.569,1,2,1,1,2,1,0,173.2633,0,176.8008,1,1,1,1,1,7.415919,179.2105,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:35 PM",2.637158,259.5392,2,2,1,263.4901,8.296783,515.15,2.472559,2,1,1,2,1,1,1,20.70235,2.237837,274.6892,1,2,1,1,2,1,0,173.2633,0,176.9931,1,1,1,1,1,7.415919,179.2105,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:36 PM",2.625949,260.128,2,2,1,263.4901,8.296783,515.15,2.472559,2,1,1,2,1,1,1,20.70235,2.237837,274.7292,1,2,1,1,2,1,0,173.2633,0,177.2238,1,1,1,1,1,7.415919,179.2105,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:37 PM",2.621145,260.2065,2,2,1,263.4901,8.296783,514.8936,2.472559,2,1,1,2,1,1,1,20.70235,2.237837,274.9696,1,2,1,1,2,1,0,173.2633,0,177.7237,1,1,1,1,1,7.415919,179.2105,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:38 PM",2.609615,260.6383,2,2,1,263.4901,8.296783,514.7142,2.471534,2,1,1,2,1,1,1,20.75997,2.237837,275.0096,1,2,1,1,2,1,0,173.2633,0,178.1851,1,1,1,1,1,7.415919,179.2105,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:39 PM",2.591359,260.9916,2,2,1,263.4901,8.296783,514.4322,2.471534,2,1,1,2,1,1,1,20.75997,2.237069,275.33,1,2,1,1,2,1,0,173.2633,0,179.2617,1,1,1,1,1,7.415919,179.2105,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:40 PM",2.566377,261.1093,2,2,1,263.4901,8.296783,514.1246,2.47115,2,1,1,2,1,1,1,20.75997,2.236941,275.1698,1,2,1,1,2,1,0,173.2633,0,180.2615,1,1,1,1,1,7.415919,179.2105,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:41 PM",2.554527,261.3841,2,2,1,263.4901,8.296783,513.9964,2.47115,2,1,1,2,1,1,1,20.73436,2.235147,275.0897,1,2,1,1,2,1,0,173.2633,0,181.2228,1,1,1,1,1,7.415919,179.2105,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:42 PM",2.53435,261.4626,2,2,1,263.4901,8.29422,513.4837,2.47115,2,1,1,2,1,1,1,20.69915,2.235147,275.0096,1,2,1,1,2,1,0,173.2633,0,181.5304,1,1,1,1,1,7.415919,179.2105,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:43 PM",2.519937,261.5804,2,2,1,263.4901,8.29422,513.2786,2.47115,2,1,1,2,1,1,1,20.69915,2.235147,275.0096,1,2,1,1,2,1,0,173.2633,0,181.7226,1,1,1,1,1,7.415919,179.2105,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:44 PM",2.502322,261.5019,2,2,1,263.4901,8.291016,512.9454,2.47115,2,1,1,2,1,1,1,20.66073,2.235147,275.2099,1,2,1,1,2,1,0,173.2633,0,181.9918,1,1,1,1,1,7.415919,179.2105,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:45 PM",2.495596,261.4234,2,2,1,263.4901,8.291016,512.9197,2.47115,2,1,1,2,1,1,1,20.63832,2.235147,275.1698,1,2,1,1,2,1,0,173.2633,0,182.1071,1,1,1,1,1,7.415919,179.2105,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:46 PM",2.474778,261.2271,2,2,1,263.5222,8.289734,512.5096,2.47115,2,1,1,2,1,1,1,20.63832,2.235147,275.33,1,2,1,1,2,1,0,173.2633,0,182.7224,1,1,1,1,1,7.415919,179.2105,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:47 PM",2.46517,260.8346,2,2,1,263.6183,8.287491,512.1251,2.47115,2,1,1,2,1,1,1,20.63832,2.235147,275.6104,1,2,1,1,2,1,0,173.2633,0,183.1838,1,1,1,1,1,7.415919,179.2105,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:48 PM",2.448836,260.5206,2,2,1,263.6824,8.287491,511.8687,2.47115,2,1,1,2,1,1,1,20.71515,2.235147,275.8107,1,2,1,1,2,1,0,173.2633,0,183.7606,1,1,1,1,1,7.415919,179.2105,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:49 PM",2.438267,260.5991,2,2,1,263.6824,8.284286,511.6124,2.47115,2,1,1,2,1,1,1,20.71515,2.235147,275.7706,1,2,1,1,2,1,0,173.3658,0,183.7606,1,1,1,1,1,7.415919,179.2105,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:50 PM",2.432822,260.128,2,2,1,263.6824,8.284286,511.3817,2.47115,2,1,1,2,1,1,1,20.65433,2.235147,275.7706,1,2,1,1,2,1,0,173.3658,0,183.5299,1,1,1,1,1,7.415919,179.0823,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:51 PM",2.432822,260.442,2,2,1,263.6824,8.284286,511.2535,2.47115,2,1,1,2,1,1,1,20.65433,2.236941,275.9308,1,2,1,1,2,1,0,173.3658,0,183.9144,1,1,1,1,1,7.415919,179.0823,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:52 PM",2.460045,259.8533,2,2,1,263.6824,8.281403,510.869,2.47115,2,1,1,2,1,1,1,20.71836,2.236941,276.1311,1,2,1,1,2,1,0,173.3914,0,183.5683,1,1,1,1,1,7.415919,179.0823,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:53 PM",2.513532,259.6177,2,2,1,263.6824,8.281403,510.869,2.469996,2,1,1,2,1,1,1,20.74397,2.237325,276.3715,1,2,1,1,2,1,0,173.3914,0,183.8375,1,1,1,1,1,7.415919,179.0823,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:54 PM",2.553886,259.2645,2,2,1,263.6824,8.281403,510.5101,2.469868,2,1,1,2,1,1,1,20.74397,2.238478,276.4916,1,2,1,1,2,1,0,173.3914,0,184.0297,1,1,1,1,1,7.415919,179.0823,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:55 PM",2.583352,259.029,2,2,1,263.6824,8.27916,510.4076,2.469228,2,1,1,2,1,1,1,20.74397,2.238478,276.1712,1,2,1,1,2,1,0,173.3914,0,184.0682,1,1,1,1,1,7.415919,179.2361,260.9267,123.5837,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:56 PM",2.622426,259.029,2,2,1,263.6824,8.274994,510.2281,2.46974,2,1,1,2,1,1,1,20.74397,2.238478,276.1311,1,2,1,1,2,1,0,173.3914,0,185.6832,1,1,1,1,1,7.415919,179.2874,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:57 PM",2.651251,259.1467,2,2,1,263.6824,8.274994,509.9974,2.472303,2,1,1,2,1,1,1,20.73436,2.237197,276.1712,1,2,1,1,2,1,0,173.3914,0,186.4137,1,1,1,1,1,7.415919,179.2874,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:58 PM",2.66182,259.029,2,2,1,263.6824,8.274994,509.9974,2.472303,2,1,1,2,1,1,1,20.73436,2.235916,276.3314,1,2,1,1,2,1,0,173.3914,0,187.8365,1,1,1,1,1,7.415919,179.2874,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:51:59 PM",2.663421,259.4215,2,2,1,263.6824,8.274994,509.7667,2.471919,2,1,1,2,1,1,1,20.73436,2.235916,276.4916,1,2,1,1,2,1,0,173.3914,0,188.6824,1,1,1,1,1,7.415919,179.2874,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:00 PM",2.629152,259.657,2,2,1,263.6824,8.275314,509.4591,2.470637,2,1,1,2,1,1,1,20.68634,2.235916,276.5317,1,2,1,1,2,1,0,173.3914,0,189.5668,1,1,1,1,1,7.415919,179.2874,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:01 PM",2.629152,259.657,2,2,1,263.6824,8.275314,509.4591,2.470637,2,1,1,2,1,1,1,20.68634,2.235916,276.5317,1,2,1,1,2,1,0,173.3914,0,189.5668,1,1,1,1,1,7.415919,179.2874,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:02 PM",2.613778,259.5392,2,2,1,263.6824,8.278198,509.3822,2.470637,2,1,1,2,1,1,1,20.67034,2.237966,276.011,1,2,1,1,2,1,0,173.3145,0,190.8357,1,1,1,1,1,7.415919,179.2874,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:03 PM",2.606732,259.3037,2,2,1,263.6824,8.278198,509.1771,2.471919,2,1,1,2,1,1,1,20.67034,2.23899,276.2914,1,2,1,1,2,1,0,173.3145,0,191.4125,1,1,1,1,1,7.415919,179.1079,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:04 PM",2.602889,259.1075,2,2,1,263.6824,8.278198,508.8439,2.472175,2,1,1,2,1,1,1,20.67034,2.23899,276.2112,1,2,1,1,2,1,0,173.3145,0,191.9508,1,1,1,1,1,7.415919,179.1079,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:05 PM",2.589757,259.029,2,2,1,263.6824,8.278198,508.8439,2.472175,2,1,1,2,1,1,1,20.66393,2.237581,276.011,1,2,1,1,2,1,0,173.3145,0,191.8354,1,1,1,1,1,7.415919,179.1079,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:06 PM",2.571502,259.2645,2,2,1,263.6824,8.276596,508.6645,2.472175,2,1,1,2,1,1,1,20.65433,2.235916,276.3715,1,2,1,1,2,1,0,173.3145,0,191.7585,1,1,1,1,1,7.415919,179.1079,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:07 PM",2.564776,259.7355,2,2,1,263.6824,8.276596,508.6645,2.472175,2,1,1,2,1,1,1,20.5839,2.235916,276.5317,1,2,1,1,2,1,0,173.3145,0,191.5663,1,1,1,1,1,7.415919,179.1079,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:08 PM",2.544919,259.8925,2,2,1,263.6824,8.276596,508.6645,2.472175,2,1,1,2,1,1,1,20.5839,2.235275,276.5717,1,2,1,1,2,1,0,173.3145,0,191.4125,1,1,1,1,1,7.415919,179.2105,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:09 PM",2.527624,260.0103,2,2,1,263.6824,8.276596,508.203,2.472175,2,1,1,2,1,1,1,20.55189,2.235275,276.772,1,2,1,1,2,1,0,173.3145,0,191.374,1,1,1,1,1,7.415919,179.2361,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:10 PM",2.513852,259.8925,2,2,1,263.6824,8.276596,507.9211,2.472175,2,1,1,2,1,1,1,20.50387,2.233482,276.6919,1,2,1,1,2,1,0,173.3145,0,191.4509,1,1,1,1,1,7.415919,179.2361,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:11 PM",2.501681,260.0103,2,2,1,263.6824,8.276596,507.9211,2.470637,2,1,1,2,1,1,1,20.50387,2.233482,276.6118,1,2,1,1,2,1,0,173.3914,0,192.1815,1,1,1,1,1,7.415919,179.2361,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:12 PM",2.482465,259.8925,2,2,1,263.6824,8.276596,507.8185,2.470637,2,1,1,2,1,1,1,20.48467,2.233482,276.812,1,2,1,1,2,1,0,173.3914,0,193.8734,1,1,1,1,1,7.415919,179.2361,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:13 PM",2.461006,259.5,2,2,1,263.6824,8.276596,507.5109,2.470637,2,1,1,2,1,1,1,20.48467,2.233482,276.9723,1,2,1,1,2,1,0,173.3914,0,195.1038,1,1,1,1,1,7.415919,179.2361,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:14 PM",2.451398,259.2252,2,2,1,263.6824,8.276596,507.3827,2.472816,2,1,1,2,1,1,1,20.59671,2.235019,276.9723,1,2,1,1,2,1,0,173.3914,0,196.2189,1,1,1,1,1,7.415919,179.2361,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:15 PM",2.435384,259.029,2,2,1,263.6824,8.276596,507.3827,2.472816,2,1,1,2,1,1,1,20.59671,2.235403,276.812,1,2,1,1,2,1,0,173.3914,0,196.9879,1,1,1,1,1,7.415919,179.2361,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:16 PM",2.435384,258.9112,2,2,1,263.6824,8.276596,506.8957,2.472816,2,1,1,2,1,1,1,20.59671,2.235403,277.2927,1,2,1,1,2,1,0,173.3914,0,197.4494,1,1,1,1,1,7.415919,179.3386,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:17 PM",2.432822,258.7149,2,2,1,263.6824,8.276596,506.87,2.472816,2,1,1,2,1,1,1,20.59671,2.235403,277.3327,1,2,1,1,2,1,0,173.3914,0,198.2953,1,1,1,1,1,7.415919,179.3386,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:18 PM",2.455562,258.6757,2,2,1,263.6824,8.276596,506.5624,2.471278,2,1,1,2,1,1,1,20.47826,2.235403,277.2126,1,2,1,1,2,1,0,173.3914,0,199.1797,1,1,1,1,1,7.41656,179.3386,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:19 PM",2.505845,258.7149,2,2,1,263.6824,8.276596,506.4342,2.470253,2,1,1,2,1,1,1,20.42384,2.237069,277.6932,1,2,1,1,2,1,0,173.494,0,199.8334,1,1,1,1,1,7.41656,179.3386,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:20 PM",2.541716,258.3617,2,2,1,263.6824,8.276596,506.2292,2.470253,2,1,1,2,1,1,1,20.42384,2.238222,277.7333,1,2,1,1,2,1,0,173.6221,0,200.1025,1,1,1,1,1,7.41656,179.3386,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:21 PM",2.579509,257.7729,2,2,1,263.6824,8.276596,506.0241,2.470253,2,1,1,2,1,1,1,20.45265,2.239503,277.9736,1,2,1,1,2,1,0,173.6221,0,200.4486,1,1,1,1,1,7.41656,179.3386,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:22 PM",2.6157,257.7729,2,2,1,263.6824,8.276596,505.9728,2.470253,2,1,1,2,1,1,1,20.51028,2.238478,278.1739,1,2,1,1,2,1,0,173.6221,0,200.4486,1,1,1,1,1,7.41656,179.3386,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:23 PM",2.640041,258.0869,2,2,1,263.6824,8.276596,505.7421,2.470253,2,1,1,2,1,1,1,20.54869,2.2363,278.5344,1,2,1,1,2,1,0,173.6221,0,200.2948,1,1,1,1,1,7.41656,179.3386,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:24 PM",2.660218,257.9299,2,2,1,263.6824,8.276596,505.7421,2.470253,2,1,1,2,1,1,1,20.59991,2.235275,279.015,1,2,1,1,2,1,0,173.6221,0,200.1025,1,1,1,1,1,7.41656,179.3386,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:25 PM",2.66214,258.2439,2,2,1,263.6824,8.273071,505.4601,2.470253,2,1,1,2,1,1,1,20.63192,2.235275,279.2153,1,2,1,1,2,1,0,173.494,0,200.141,1,1,1,1,1,7.41656,179.3386,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:26 PM",2.639721,258.6757,2,2,1,263.6824,8.273071,505.2038,2.471022,2,1,1,2,1,1,1,20.64793,2.237069,279.5757,1,2,1,1,2,1,0,173.494,0,200.0256,1,1,1,1,1,7.41656,179.3386,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:27 PM",2.623387,259.4607,2,2,1,263.6824,8.273071,505.1525,2.471022,2,1,1,2,1,1,1,20.67674,2.239247,280.2967,1,2,1,1,2,1,0,173.494,0,200.4871,1,1,1,1,1,7.41656,179.3386,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:28 PM",2.61634,260.0103,2,2,1,263.6824,8.273071,505.1525,2.471022,2,1,1,2,1,1,1,20.67674,2.239247,280.5771,1,2,1,1,2,1,0,173.494,0,200.7178,1,1,1,1,1,7.41656,179.3386,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:29 PM",2.6157,260.442,2,2,1,263.6824,8.273071,504.8449,2.471534,2,1,1,2,1,1,1,20.74717,2.236556,280.8975,1,2,1,1,2,1,0,173.494,0,201.1792,1,1,1,1,1,7.41656,179.3386,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:30 PM",2.60417,260.6383,2,2,1,263.6824,8.273071,504.7167,2.471534,2,1,1,2,1,1,1,20.74717,2.236556,281.218,1,2,1,1,2,1,0,173.494,0,201.1792,1,1,1,1,1,7.41656,179.3386,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
" 22/12/2015 4:52:31 PM",2.588156,261.1093,2,2,1,263.6824,8.271469,504.5886,2.471534,2,1,1,2,1,1,1,20.63512,2.236556,281.4984,1,2,1,1,2,1,0,173.494,0,201.4483,1,1,1,1,1,7.414638,179.3386,260.9267,123.6991,0.001538067,0.001280902,0.001664373,0,1,1,10.34991,0,4.614202,0.0001281517,1,1,1,Normal
